Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4
1,7624895,13,-1,9.98723,5.12064,-0.442969,-8.5625,-1.28342,-0.0862918,11,-1,30.3477,-28.8656,2.27922,-9.08651,-0.308875,3.0628,-11,1,80.6746,20.5327,18.1513,75.8771,1.74264,0.723917,-11,1,21.986,6.40043,-3.5975,-20.7238,-1.76079,-0.512064
1,52130087,-11,1,83.6177,-31.7866,-77.2347,4.04128,0.0483681,-1.96123,11,-1,37.2859,9.19813,18.3017,-31.1558,-1.20638,1.10508,-11,1,22.5791,5.27853,10.3284,-19.3721,-1.28558,1.09833,11,-1,17.4362,4.55819,7.70907,-14.9604,-1.28575,1.03682
1,55808981,13,-1,23.8646,-4.30991,-5.41752,-22.8382,-1.90898,-2.24282,11,-1,55.7998,45.8075,30.6305,-8.77893,-0.158647,0.589394,-11,1,45.4109,-33.9427,-11.7046,-27.8037,-0.712543,-2.80953,-11,1,27.8047,-4.9292,-5.6657,-26.7713,-1.98338,-2.28679
1,3507200,-13,1,83.6762,66.6003,5.39403,-50.3687,-0.696197,0.0808147,13,-1,35.2356,-20.3774,24.157,-15.58,-0.474922,2.27153,11,-1,13.7621,3.7447,8.3756,-10.2578,-0.962445,1.15036,-11,1,11.2238,2.98614,6.85683,-8.36905,-0.963087,1.16007
1,7491265,-11,1,81.2418,25.0286,-37.6534,67.4983,1.19082,-0.98415,11,-1,38.512,-13.2334,16.6749,32.0936,1.19897,2.24163,11,-1,11.5179,-3.07552,8.36112,7.30027,0.747779,1.92327,-11,1,9.13005,-2.49191,6.60804,5.78637,0.747695,1.93141
1,12135772,11,-1,40.7036,39.3367,-4.97791,9.19906,0.229972,-0.125877,-11,1,46.8054,-25.8865,26.5458,-28.5649,-0.709385,2.34362,11,-1,19.5541,-8.33375,8.17588,-15.6865,-1.10478,2.36576,-11,1,40.447,1.56999,-9.97224,39.1669,2.06514,-1.41464
1,6163054,-13,1,107.848,-2.24092,27.7819,104.184,2.02911,1.65128,13,-1,24.7889,17.7916,-16.7607,4.12551,0.16799,-0.755572,-11,1,41.1968,-4.91614,11.4511,39.2668,1.86514,1.97632,-11,1,34.3045,-2.58728,6.65927,33.5524,2.2511,1.94137
1,46794092,-13,1,42.1781,37.1204,-19.864,2.54455,0.0604023,-0.491351,13,-1,30.5662,-24.0291,18.3872,4.33527,0.142796,2.48843,11,-1,9.06507,-8.48179,3.08482,-0.847726,-0.0937897,2.79277,-11,1,8.55154,-8.03734,2.81537,-0.777011,-0.0911134,2.80466
1,8003114,13,-1,129.861,1.31587,-33.6363,125.422,2.026,-1.5317,-13,1,21.6044,-15.9289,-5.52851,-13.5073,-0.733522,-2.80753,11,-1,28.3965,16.9771,11.1895,19.8226,0.863516,0.582743,11,-1,40.4675,-0.269368,10.9392,38.96,1.98219,1.59542
1,27646608,-13,1,16.6759,9.45653,10.913,-8.33993,-0.549479,0.856779,13,-1,10.513,5.90286,6.82006,-5.39958,-0.567654,0.857364,-11,1,134.089,3.38842,-53.6941,122.822,1.56344,-1.50777,11,-1,71.8417,-29.2502,34.1487,56.0315,1.04519,2.27908
1,34157721,-13,1,91.5527,16.0024,66.0441,61.3514,0.810963,1.33308,13,-1,37.3735,-35.5051,11.3288,-2.79535,-0.0749353,2.83273,13,-1,10.2218,-2.69438,-9.83539,-0.6925,-0.0678549,-1.83818,-11,1,24.9513,-6.71274,-24.0108,-0.992727,-0.0398076,-1.84341
1,4103917,13,-1,52.0689,-11.9406,-46.7094,19.6675,0.3974,-1.82107,-13,1,48.1762,-2.31447,43.58,20.4051,0.452013,1.62386,-13,1,29.6572,-4.60638,3.00234,-29.1429,-2.36968,2.56397,11,-1,18.2056,15.9268,-0.434286,-8.80864,-0.52799,-0.0272609
1,74988382,13,-1,16.4924,-2.56574,5.25847,-15.4193,-1.69634,2.02474,-11,1,60.8138,-19.7767,-57.5002,0.960406,0.0157939,-1.90206,11,-1,37.688,2.23214,26.7597,-26.4447,-0.870592,1.48757,11,-1,20.2623,-4.81417,7.90355,-18.0255,-1.42004,2.11789
1,28357728,-13,1,47.2709,-42.2149,-20.9173,-3.85942,-0.0818269,-2.68156,13,-1,48.3935,-6.72341,42.9164,-21.3282,-0.473132,1.7262,-11,1,18.6532,-16.4701,-8.63789,-1.43678,-0.0771786,-2.65857,11,-1,8.02973,-7.21939,-3.45816,-0.630945,-0.0787384,-2.69488
1,86333073,-13,1,43.0208,40.1067,-12.7678,8.90058,0.209921,-0.308202,13,-1,109.255,5.4989,-20.7048,107.134,2.31263,-1.3112,-13,1,58.8433,-9.50682,-8.53422,-57.4396,-2.2085,-2.41005,-11,1,32.8706,4.00444,-6.4191,31.9881,2.14858,-1.01304
1,71773924,13,-1,54.1462,27.8796,33.0639,32.5777,0.69575,0.87026,-13,1,22.7175,1.53057,-19.5261,-11.5092,-0.558183,-1.49257,11,-1,7.90994,-0.430068,-7.89624,0.178133,0.0225239,-1.62521,-11,1,7.16842,-0.163374,-7.16485,0.156647,0.0218559,-1.59359
1,48320762,-13,1,83.6695,9.13859,-16.6365,81.488,2.16345,-1.06848,11,-1,50.8949,-40.6111,24.2658,18.767,0.386964,2.603,-11,1,32.7575,18.1359,-25.3054,-10.1872,-0.321639,-0.948964,-11,1,8.52255,0.561396,-8.26969,-1.98266,-0.236975,-1.50301
1,56668804,-11,1,66.2795,18.5352,-48.5713,-41.1126,-0.725479,-1.20625,11,-1,63.3014,32.5081,26.0291,-47.6736,-0.980127,0.675166,11,-1,38.0402,-24.0058,15.6692,-25.005,-0.7881,2.5633,-11,1,35.9341,-9.74761,5.77822,-34.1007,-1.8214,2.6065
1,79836790,13,-1,51.6587,-34.6227,36.393,12.0595,0.237831,2.33127,-13,1,23.3206,12.3881,-14.9798,12.8833,0.621898,-0.879815,-11,1,15.6123,8.2946,-9.97298,8.68816,0.627739,-0.877019,11,-1,9.08191,4.98325,-5.59359,5.1342,0.64062,-0.84304
1,47944209,13,-1,67.3204,-52.5105,3.00707,42.0195,0.731811,3.08439,-13,1,59.1377,30.9151,-32.3498,38.6652,0.781939,-0.808071,-11,1,13.9026,7.77904,5.64007,10.0478,0.913332,0.627331,11,-1,11.8116,6.93894,4.3158,8.52872,0.911942,0.556416
1,53224288,-11,1,93.1529,-27.2686,14.886,87.8197,1.76219,2.6419,11,-1,10.915,9.48218,-5.29617,-1.08443,-0.0996807,-0.509376,11,-1,8.59652,7.20494,-4.0644,-2.33872,-0.279081,-0.513614,-11,1,7.78197,6.82851,-3.65021,-0.778755,-0.100408,-0.490907
1,49371101,-11,1,57.0403,-43.2984,24.504,27.8998,0.534909,2.6266,11,-1,21.9062,21.5944,-3.68231,-0.0605504,-0.00276408,-0.168897,-11,1,8.27018,8.11417,-0.605393,-1.47974,-0.180872,-0.0744713,11,-1,7.48793,7.33941,-0.633928,-1.34173,-0.181142,-0.0861594
1,3713617,-13,1,66.6464,-38.0925,54.568,3.6101,0.0542211,2.18023,13,-1,103.745,-55.2765,6.60359,87.5442,1.23435,3.02269,-11,1,136.364,30.6419,-42.498,125.897,1.61057,-0.946102,-11,1,59.765,1.82939,-22.6305,55.2845,1.62281,-1.49013
1,59871880,13,-1,43.2188,-37.5651,-21.0265,-3.82066,-0.0886346,-2.63131,-13,1,37.1282,7.10896,20.3738,-30.2137,-1.13809,1.23508,-11,1,15.7724,-1.57262,12.8206,-9.05142,-0.653285,1.69285,11,-1,9.85627,-7.99261,-5.61842,-1.3029,-0.132969,-2.52889
1,60860850,13,-1,91.6674,2.82217,53.2658,-74.55,-1.1366,1.51786,-13,1,69.4422,-19.1299,-16.8861,-64.5842,-1.65871,-2.41842,-11,1,159.46,20.8184,-15.5437,-157.329,-2.50087,-0.641343,11,-1,24.0574,-7.27549,-5.21157,-22.3308,-1.64545,-2.52
1,14006998,-11,1,68.5035,10.3411,44.8009,50.7807,0.953327,1.34395,11,-1,108.714,-37.3168,-20.1965,100.091,1.59351,-2.64552,11,-1,33.3161,-0.531241,-11.0438,31.4279,1.76742,-1.61886,11,-1,29.5993,0.541649,-10.7359,27.5784,1.6713,-1.52039
1,5308107,13,-1,625.497,-116.004,-48.6108,-612.721,-2.28691,-2.74478,-13,1,275.911,115.113,49.8039,-245.755,-1.42532,0.408335,11,-1,9.21431,5.03995,6.21074,-4.57484,-0.544641,0.889088,11,-1,10.4885,1.92955,6.98803,-7.5798,-0.913223,1.30139
1,88076818,-13,1,52.4273,-47.7479,8.01101,20.1139,0.404338,2.97536,13,-1,54.8913,16.3791,-45.0226,-26.7905,-0.533518,-1.22188,13,-1,9.44219,9.29561,0.41946,1.59982,0.171094,0.0450939,11,-1,25.9062,3.59416,12.6452,22.323,1.29984,1.29387
1,33045943,-13,1,48.9067,-22.799,21.9899,37.2626,1.00076,2.37426,13,-1,26.0938,-10.1259,-19.4254,-14.1772,-0.608856,-2.05132,-11,1,10.1123,3.6949,9.00013,-2.7574,-0.279755,1.18124,11,-1,8.86669,3.30791,7.86306,-2.41829,-0.27982,1.17258
1,39580312,-13,1,64.7799,-16.2549,-27.344,-56.4314,-1.33773,-2.10713,13,-1,19.4743,5.86446,15.4452,-10.3097,-0.589326,1.20792,11,-1,12.3132,4.95252,8.74396,-7.11555,-0.659273,1.05545,-11,1,9.42741,3.66376,6.76957,-5.44295,-0.658485,1.07473
1,31909844,13,-1,46.8459,12.5834,31.262,-32.5403,-0.85684,1.18812,-13,1,21.2465,-10.1163,-17.715,5.93644,0.287044,-2.08966,-11,1,9.36823,-4.37224,-7.86215,2.61417,0.286647,-2.07832,11,-1,9.20711,-4.38741,-7.67576,2.56985,0.286723,-2.09007
1,27023724,13,-1,59.6339,7.81282,-46.3351,36.718,0.71809,-1.40375,-13,1,122.99,-23.6176,19.8739,119.053,2.05943,2.44206,13,-1,9.20011,0.140874,9.19702,0.161069,0.0175102,1.55548,-13,1,5.89288,0.223361,5.76789,1.18168,0.203314,1.53209
1,34217636,13,-1,35.7509,14.2356,-32.5306,4.15027,0.116615,-1.1583,-13,1,23.8794,-13.5428,17.9174,-8.11,-0.35367,2.21803,-11,1,12.7475,-7.74815,8.66979,-5.22492,-0.435464,2.30012,11,-1,10.8825,-6.55671,7.45297,-4.46003,-0.435413,2.29231
1,89106488,-13,1,22.5575,7.82023,8.90717,-19.1921,-1.2591,0.850286,-11,1,61.3828,-44.8289,-25.7642,33.082,0.602669,-2.61997,11,-1,33.338,1.57198,19.0838,-27.2903,-1.15254,1.48861,11,-1,35.2457,12.4793,14.3578,-29.6712,-1.22745,0.855277
1,55057015,13,-1,172.143,38.4044,30.918,164.931,1.92231,0.677821,-13,1,133.677,-22.7816,-10.5003,131.302,2.35738,-2.7097,-13,1,8.86816,-2.72561,-8.34023,1.28244,0.145644,-1.88666,11,-1,83.6052,-14.3483,-6.20797,82.1305,2.36097,-2.73325
1,26899718,11,-1,69.5837,1.33185,-57.8003,38.72,0.62768,-1.54776,-11,1,16.5449,5.94651,14.5042,-5.29156,-0.331458,1.18171,-11,1,9.52921,2.61734,8.95518,-1.9391,-0.206371,1.28645,11,-1,9.09331,3.29704,7.95964,-2.90893,-0.331533,1.17809
1,3335104,11,-1,37.5007,-13.729,-25.4946,-23.8294,-0.750489,-2.06477,-11,1,18.8627,6.62397,12.6899,12.2838,0.77742,1.08971,-11,1,19.3578,7.15471,10.8293,14.3617,0.954715,0.98695,11,-1,12.0473,4.30064,8.06534,7.84809,0.777795,1.08092
1,85796096,13,-1,50.1561,-48.0855,-5.54444,-13.1405,-0.268247,-3.0268,-13,1,48.3821,44.8994,0.0741983,-18.0235,-0.391353,0.00165254,13,-1,16.0495,3.59419,-3.83355,15.1644,1.78169,-0.817611,-11,1,24.1332,-9.05007,0.82728,22.3567,1.6323,3.05043
1,49380132,13,-1,52.7831,-42.8796,27.1981,14.41,0.280107,2.57634,-13,1,40.9782,10.5842,-7.65304,38.8408,1.81012,-0.626038,-11,1,11.9196,-11.0217,0.0774254,4.53795,0.400893,3.13457,11,-1,8.46764,-7.82805,0.111983,3.22646,0.401269,3.12729
1,78628753,-13,1,257.466,60.1732,16.4767,249.793,2.09564,0.26727,13,-1,112.86,-24.7,-1.53284,110.113,2.19832,-3.07961,11,-1,215.52,-47.1808,-2.9553,210.272,2.19801,-3.07904,-11,1,106.138,-29.2491,-5.67175,101.87,1.94327,-2.95006
1,91607416,-13,1,41.2193,-21.9712,17.86,29.9551,0.921756,2.45904,13,-1,34.5942,15.3082,-5.74778,-30.4856,-1.38128,-0.359184,11,-1,27.1925,13.9798,-3.91698,-22.9926,-1.24032,-0.273184,11,-1,37.5087,-5.70294,-6.0359,36.578,2.18851,-2.32784
1,91401324,13,-1,22.67,16.5504,6.80701,13.9164,0.71512,0.390201,-13,1,20.9347,-10.7985,-8.59471,15.7408,0.977336,-2.46935,-11,1,13.0036,6.06548,4.39622,10.6291,1.14892,0.627172,11,-1,12.8619,6.07477,4.21095,10.5258,1.15187,0.606139
1,77638277,-13,1,105.384,-72.0654,-36.8104,-67.5078,-0.759175,-2.66935,13,-1,27.4862,-6.42653,-1.73408,26.6678,2.09625,-2.87804,11,-1,28.3577,27.1697,-8.11835,0.232277,0.00819116,-0.290357,-11,1,20.8305,20.3799,-3.73367,2.15097,0.10363,-0.181194
1,30502843,13,-1,205.504,-25.2444,113.292,-169.586,-1.17297,1.79004,-13,1,124.982,-25.0592,8.44755,-122.152,-2.23488,2.81645,11,-1,32.9596,-5.43954,16.3374,-28.104,-1.26589,1.8922,-11,1,9.51838,-2.80678,7.48126,-5.17226,-0.608964,1.92972
1,20585304,-13,1,56.8227,35.4736,44.3151,2.56969,0.0452539,0.895759,13,-1,58.3485,-17.368,-51.2918,-21.7265,-0.391157,-1.89729,11,-1,48.2903,43.9598,-15.4324,12.7017,0.269358,-0.337615,-11,1,42.3248,-18.7897,-29.9057,-23.3235,-0.619901,-2.13176
1,57736615,-11,1,65.1173,30.241,-49.7299,29.2007,0.482736,-1.02444,11,-1,38.3286,-17.8952,27.653,-19.5998,-0.564574,2.14515,11,-1,12.2472,-3.10343,11.6355,-2.23122,-0.184239,1.83145,-11,1,10.7912,-2.82109,10.2281,-1.96868,-0.1845,1.83992
