Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4
1,10877,13,-1,72.9424,-29.0168,-54.694,38.5639,0.588325,-2.05857,-13,1,19.3461,-7.27096,4.1281,-17.4456,-1.48167,2.62522,-11,1,47.1019,-16.4971,-36.5602,24.6938,0.582201,-1.99467,11,-1,32.5841,-5.15734,-31.8096,4.82458,0.149162,-1.73153
1,22891,-13,1,63.4596,35.7901,-47.5933,21.933,0.360463,-0.926017,11,-1,23.7313,6.85674,19.5617,11.5543,0.531962,1.23366,-11,1,20.3126,-9.02249,7.12756,-16.745,-1.17029,2.47299,11,-1,14.8867,-6.68295,6.3402,-11.6942,-1.05969,2.38251
1,315631,13,-1,8.92493,-5.12921,0.168268,7.30111,1.15109,3.1088,-11,1,104.371,2.48622,40.7936,-96.0361,-1.58997,1.50993,11,-1,33.1522,-19.6149,11.8202,-23.9709,-0.914021,2.59925,-11,1,17.4051,-8.68236,1.5812,-15.0018,-1.30076,2.96145
1,39709,11,-1,81.1941,-67.2543,41.689,-18.2032,-0.228067,2.58669,-11,1,113.863,38.1678,-65.3157,-85.0992,-0.966997,-1.04196,11,-1,15.5155,-3.44124,-10.5921,-10.8027,-0.85998,-1.88493,-11,1,12.0593,-4.5968,-8.63072,-7.05743,-0.670374,-2.06019
1,319579,-11,1,65.2858,-51.565,-34.5652,-20.2122,-0.320099,-2.55106,11,-1,41.9609,16.5594,38.0464,-6.24269,-0.149886,1.16028,11,-1,24.8619,12.3475,-8.79318,-19.7061,-1.07845,-0.618829,-11,1,18.2266,7.05153,-7.95375,-14.8061,-1.13386,-0.845453
1,178758,13,-1,100.096,16.8701,-29.8032,-94.0551,-1.73505,-1.05571,-13,1,58.5079,-8.22114,19.9132,-54.3971,-1.65647,1.96233,-11,1,46.3294,44.7755,2.23651,11.6863,0.257808,0.0499079,11,-1,50.3703,-5.38572,16.322,-47.3472,-1.73789,1.88951
1,11044,13,-1,12.9715,-9.19063,-2.56697,8.78582,0.824186,-2.86923,11,-1,49.0029,-32.6177,-28.196,-23.2885,-0.516828,-2.42878,-11,1,32.4292,-5.91813,25.1627,19.5823,0.699182,1.80179,-11,1,13.1367,-9.63143,-0.921905,8.88579,0.82247,-3.04616
1,494764,13,-1,44.9094,42.5398,-13.8928,-3.76796,-0.0840994,-0.315664,13,-1,43.0344,-30.3792,29.8533,6.15086,0.143915,2.36492,-13,1,33.3821,4.67863,32.6841,-4.92043,-0.14848,1.42862,-11,1,20.0087,-13.7847,14.4165,1.58004,0.0791322,2.3338
1,111637,-13,1,62.4354,-5.30468,46.5814,41.2335,0.793557,1.68419,-13,1,5.86651,5.83399,-0.273127,0.542922,0.0928267,-0.0467824,11,-1,73.6634,1.83261,23.7481,-69.7063,-1.79495,1.49378,11,-1,19.6955,-1.16522,12.7051,-15.0045,-1.00055,1.66225
1,31418,-13,1,92.9002,75.3382,14.1363,-52.4857,-0.640103,0.185481,13,-1,60.3625,-56.5272,-20.9708,2.91847,0.0483869,-2.78635,13,-1,13.7569,0.618787,-13.3303,-3.34092,-0.247812,-1.52441,-11,1,12.206,-0.76339,-12.1151,-1.27556,-0.104885,-1.63372
1,126633,13,-1,112.754,-1.25169,30.0024,108.681,1.99798,1.61249,-11,1,209.53,123.836,161.492,-49.8781,-0.242703,0.916612,-11,1,83.003,-29.8013,2.0306,77.442,1.68108,3.07356,11,-1,37.3855,-12.6729,-0.0521496,35.172,1.7449,-3.13748
1,466031,13,-1,34.5433,-0.401325,-20.361,-27.9015,-1.12047,-1.5905,-13,1,27.0322,1.69726,-8.38639,-25.6421,-1.81744,-1.37111,-13,1,11.608,-0.245089,-6.78564,-9.41437,-1.13011,-1.6069,11,-1,14.0807,-11.6466,6.1457,4.9852,0.370062,2.65605
1,466035,-13,1,69.3986,46.7316,-41.7036,29.8852,0.460671,-0.728603,13,-1,11.3157,-5.78518,-8.77821,4.18445,0.388199,-2.1535,11,-1,53.4223,33.0867,-32.9558,25.9447,0.530356,-0.783415,-11,1,101.658,-28.2248,16.165,96.3142,1.80608,2.62147
1,328585,13,-1,25.3296,11.8681,-16.1738,-15.464,-0.709744,-0.937752,-13,1,14.1367,-8.33858,-9.56978,-6.22285,-0.472481,-2.28755,13,-1,13.4066,-6.95149,-9.25394,-6.76515,-0.555497,-2.21506,-11,1,80.8305,57.3255,-19.754,53.4522,0.795098,-0.33185
1,182168,-13,1,335.683,23.7819,69.0719,-327.637,-2.20609,1.2392,13,-1,71.0328,14.9596,-46.1566,51.879,0.929483,-1.25737,13,-1,16.3183,-14.1757,4.97872,6.36707,0.412021,2.80383,-11,1,21.7251,-18.9228,4.82725,9.51859,0.469924,2.89182
1,311449,-13,1,17.0499,-4.53725,8.11444,14.2918,1.21527,2.08064,13,-1,16.0929,-4.12336,7.43653,13.6626,1.25256,2.07707,11,-1,46.0595,-15.7402,-12.455,-41.4559,-1.47249,-2.47219,-11,1,14.3271,-4.07397,-10.3562,-9.02323,-0.741084,-1.94559
1,129004,-13,1,69.8567,-55.2768,42.7114,-0.410041,-0.00586982,2.48373,11,-1,37.5289,-19.0951,-31.9558,-4.75666,-0.127432,-2.10941,-11,1,18.2938,-9.71775,-15.444,-1.30805,-0.0716243,-2.13243,-11,1,27.037,-4.53505,5.55502,26.0687,2.00222,2.25545
1,181674,13,-1,40.8839,34.9972,-6.93156,-19.9657,-0.533895,-0.19553,13,-1,43.5819,-24.0207,-0.95364,36.3519,1.20149,-3.10191,-11,1,92.6573,-26.0543,-88.8998,-1.83523,-0.0198092,-1.85589,-11,1,79.9771,20.9448,40.279,65.8426,1.16688,1.09128
1,20017,-13,1,26.1184,-5.78162,2.20115,25.375,2.11909,2.77782,11,-1,371.389,6.60379,-137.948,-344.756,-1.64586,-1.52296,11,-1,149.156,1.08007,97.0608,-113.25,-0.994493,1.55967,-11,1,47.2696,-39.4954,-7.47125,-24.8739,-0.584893,-2.95463
1,81031,-13,1,61.9993,-12.6297,1.48129,60.6811,2.2667,3.02484,11,-1,299.626,-54.4409,4.63957,294.602,2.38653,3.05658,-11,1,83.9609,-29.1544,26.103,74.2838,1.39719,2.41136,11,-1,86.2152,14.4915,22.0216,82.086,1.85383,0.988777
1,171205,13,-1,21.9707,-6.5447,19.6098,-7.43796,-0.352447,1.89292,13,-1,29.8875,10.0435,13.6644,24.6103,1.16739,0.936955,-11,1,25.0941,-1.94018,20.8703,13.7978,0.618158,1.66349,-11,1,24.7043,5.56965,11.114,21.3485,1.30956,1.10624
1,463103,-13,1,24.1874,-23.5757,-4.06616,3.55995,0.14826,-2.9708,13,-1,21.6765,-15.3257,-13.9354,-6.38654,-0.303632,-2.40367,13,-1,31.2581,3.70255,11.8479,28.6875,1.57469,1.26791,-13,1,14.3723,0.618443,7.05091,12.5082,1.3344,1.48331
1,94660,-13,1,128.838,43.4549,33.2953,116.629,1.50049,0.65379,11,-1,94.1957,-59.8561,24.3994,-68.5182,-0.92319,2.75452,-11,1,48.4846,19.2468,-26.7698,-35.5485,-0.935595,-0.94745,11,-1,14.5916,5.93457,-6.92322,-11.3914,-1.04712,-0.862138
1,85985,-13,1,137.857,-36.0218,-100.288,87.4601,0.748789,-1.91563,11,-1,90.7015,-51.6306,60.3953,-43.7429,-0.525943,2.27812,-11,1,19.2681,10.1364,-9.20103,-13.5593,-0.874625,-0.737064,-11,1,13.9157,7.81312,-0.651135,11.4968,1.17598,-0.0831465
1,55684,-13,1,86.4664,32.288,-49.5545,63.0735,0.927567,-0.993321,13,-1,27.864,7.55582,-24.7037,-10.4418,-0.393931,-1.27397,13,-1,42.0889,-5.67691,-11.1833,-40.1768,-1.8809,-2.04052,-11,1,12.6093,3.12165,-11.3217,-4.59009,-0.381517,-1.30176
1,285338,11,-1,215.788,53.4799,-161.345,132.937,0.718621,-1.25073,-11,1,220.779,-126.05,87.1368,158.939,0.907446,2.53674,11,-1,20.1812,9.67682,9.38179,15.0207,0.960033,0.769919,-11,1,15.7359,7.6849,8.24529,10.9808,0.863028,0.820562
1,386971,-13,1,44.9665,-33.285,25.5821,-16.1134,-0.374985,2.48631,13,-1,44.8227,-19.8681,10.442,-38.798,-1.31522,2.6577,11,-1,157.227,-85.2582,-52.8202,-121.085,-1.02063,-2.58694,-11,1,133.621,-56.2611,35.384,-115.919,-1.32297,2.58018
1,423039,-13,1,26.6046,-16.2127,4.25088,-20.6609,-1.03674,2.88517,11,-1,92.629,-74.0163,-50.9225,22.5526,0.248462,-2.53897,11,-1,61.2682,-18.4565,36.6606,-45.4878,-0.955891,2.03719,11,-1,24.2318,-0.11938,8.63924,-22.6392,-1.69099,1.58461
1,299475,-13,1,89.4989,56.8707,-41.6706,55.1301,0.718512,-0.632353,11,-1,171.48,-35.0231,-29.9656,-165.169,-1.98838,-2.43386,-11,1,48.1467,-18.2076,26.6396,-35.734,-0.955337,2.17035,11,-1,47.5176,-18.3421,23.3118,-37.1221,-1.04852,2.23745
1,362324,-13,1,43.9687,-2.25356,10.0319,42.7495,2.13228,1.79177,11,-1,98.597,-47.9287,80.59,30.4872,0.319672,2.10733,-11,1,135.191,-71.0256,52.7728,-102.21,-0.986919,2.50258,11,-1,418.869,24.8709,-74.2972,411.476,2.36066,-1.24777
1,189133,-11,1,96.4099,-7.58445,77.865,56.3417,0.669115,1.6679,11,-1,102.836,36.7683,-65.5416,-70.1975,-0.833993,-1.05955,11,-1,176.836,15.8625,56.7689,166.724,1.76278,1.29832,11,-1,21.8563,-14.3716,-4.93342,15.7104,0.905162,-2.81092
1,479717,13,-1,48.5923,26.2023,-32.3197,25.1014,0.571655,-0.889552,-11,1,79.1829,46.6161,-33.6346,54.4571,0.843652,-0.625026,11,-1,61.9997,-34.4754,26.6468,44.1062,0.889999,2.48358,-11,1,46.8308,-24.9952,17.4988,35.5268,0.992957,2.53081
1,243200,13,-1,221.837,100.64,-114.093,161.45,0.924005,-0.847966,11,-1,56.9037,-11.0351,55.8021,1.54496,0.0271571,1.76603,-11,1,49.0602,-44.0956,16.0962,-14.2614,-0.299323,2.79159,-11,1,27.8058,1.16074,-7.6296,26.7133,1.95507,-1.41982
1,461776,-13,1,78.5309,-49.4094,-27.1956,-54.6462,-0.859221,-2.63843,11,-1,63.7179,-18.4135,-23.6872,-56.2123,-1.38563,-2.23158,-11,1,27.6175,19.3535,13.5024,14.3477,0.575673,0.60916,-11,1,25.0639,18.9417,0.579908,-16.4034,-0.783071,0.0306059
1,14510,-13,1,60.0453,-15.1575,19.6783,54.6666,1.53,2.22714,11,-1,52.4571,-21.7384,-45.0858,-15.6989,-0.308719,-2.02007,11,-1,33.844,24.6034,-4.55177,22.7896,0.816889,-0.182937,-11,1,16.7601,12.6612,-2.58147,10.6739,0.752873,-0.201131
1,456601,-13,1,42.0406,33.534,25.0522,-3.90585,-0.0931758,0.641624,-13,1,34.2002,-5.57444,8.51418,-32.6509,-1.88236,2.15049,11,-1,37.3212,-1.42607,-35.4337,-11.6314,-0.322379,-1.61102,11,-1,17.7046,-13.5665,-10.1009,5.23198,0.304599,-2.50159
1,96149,-13,1,66.6969,-42.4304,-49.4844,14.1213,0.214976,-2.2796,13,-1,14.4465,-9.36863,7.74727,-7.80377,-0.604436,2.45064,13,-1,9.3024,-5.72021,4.60249,-5.71137,-0.715327,2.46405,11,-1,59.1006,-11.293,-4.86183,-57.8076,-2.25219,-2.73506
1,10554,13,-1,17.7893,6.10736,-15.387,-6.51064,-0.383787,-1.19295,-13,1,13.0897,3.52334,-11.4831,-5.20131,-0.420523,-1.27309,11,-1,32.4652,-21.4956,14.6643,-19.4135,-0.689997,2.54291,-11,1,16.3178,-3.97642,14.802,5.59989,0.357689,1.83324
1,378616,-13,1,21.412,11.5979,-17.4555,4.38828,0.207891,-0.984344,13,-1,13.2133,12.1982,3.65758,-3.52205,-0.273159,0.291314,-11,1,30.484,25.6699,13.9713,-8.66823,-0.292412,0.498432,11,-1,29.314,2.69268,-26.6249,-11.9655,-0.433428,-1.47001
1,178232,13,-1,92.5147,54.6343,57.779,47.2826,0.564194,0.813365,-13,1,66.7616,-17.4345,-18.1182,-61.8456,-1.63213,-2.33697,13,-1,37.7582,-8.73099,-11.0806,-35.0237,-1.64079,-2.23815,-11,1,55.3864,-24.9756,-12.1524,-47.9186,-1.31354,-2.68875
1,206025,-13,1,34.3654,-12.4166,-1.92401,-31.9859,-1.66407,-2.98786,-11,1,128.863,2.23522,-115.707,-56.6794,-0.472034,-1.55148,11,-1,137.631,35.1438,35.8811,-128.14,-1.66612,0.79578,-11,1,26.5306,-10.0204,-1.46837,-24.5216,-1.6176,-2.99609
1,55234,13,-1,39.5218,31.4658,-22.4628,8.20275,0.210611,-0.61998,-13,1,35.7229,25.4444,0.591101,25.0669,0.870655,0.0232269,11,-1,54.3586,-21.6304,48.7349,-10.5781,-0.197112,1.98852,-11,1,30.7306,24.4971,-17.4046,6.42978,0.212366,-0.617722
1,64517,13,-1,31.8625,-3.93244,9.35044,-30.2045,-1.81136,1.9689,-13,1,17.274,9.38456,-2.21562,-14.3318,-1.18715,-0.231847,11,-1,80.8248,32.6569,33.9104,-65.6982,-1.13536,0.804227,11,-1,120.53,-8.83511,31.5175,-116,-1.97771,1.8441
1,13253,-13,1,76.5911,31.8034,29.1603,-63.2805,-1.17608,0.74207,11,-1,91.886,88.8956,17.6753,15.1062,0.165908,0.196273,-11,1,67.2611,-9.75174,-19.8407,-63.524,-1.77763,-2.02762,-11,1,31.064,13.4215,11.5737,-25.5124,-1.16076,0.711607
1,155386,-13,1,32.5164,31.4773,7.63479,-2.86248,-0.0882606,0.237953,13,-1,28.9755,-13.96,20.9496,14.3458,0.5428,2.15859,-11,1,11.5422,7.60222,8.3444,2.4081,0.211743,0.831906,-11,1,11.5953,-0.0984229,7.73105,-8.64132,-0.962169,1.58353
1,59252,-13,1,63.981,36.4303,-1.79618,-52.5658,-1.16168,-0.0492647,13,-1,14.7166,13.705,-2.88716,4.51721,0.31718,-0.207629,11,-1,200.666,-40.0863,-30.2595,-194.278,-2.06223,-2.49499,11,-1,129.763,15.4322,35.9572,123.723,1.86845,1.16539
1,135494,13,-1,154.714,-25.4456,14.0144,-151.962,-2.35678,2.63817,-11,1,61.5731,-50.4491,20.9533,28.4095,0.499081,2.74794,-11,1,114.219,25.5718,-3.65709,-111.26,-2.16661,-0.142049,-11,1,60.5146,14.7875,-0.330949,-58.6791,-2.08672,-0.0223766
1,281924,13,-1,258.388,-111.723,32.6392,-230.687,-1.43554,2.85736,13,-1,8.62021,-7.02093,-3.90513,-3.12301,-0.379551,-2.63399,-11,1,55.8369,9.69779,-32.4611,-44.3845,-1.08459,-1.28049,-11,1,11.543,-9.92505,-3.98609,-4.34121,-0.395497,-2.75969
1,322544,-13,1,83.3804,63.8137,41.9745,-33.4398,-0.424902,0.581816,13,-1,32.7213,-8.38322,5.29538,-31.1826,-1.86327,2.57822,11,-1,104.178,-35.2235,-12.2477,-97.2745,-1.68677,-2.80696,-11,1,59.0042,-14.5007,12.5928,-55.7911,-1.78796,2.4265
1,384580,13,-1,67.6985,11.3967,14.107,65.2241,1.9919,0.89127,-11,1,93.0255,40.3164,83.5734,6.61985,0.0712822,1.12132,-11,1,18.01,-14.2051,-7.8607,-7.7965,-0.463457,-2.63616,11,-1,8.8725,-5.63404,-5.91191,-3.46817,-0.412849,-2.33213
1,130675,-13,1,73.2646,-6.97455,-39.2826,61.4486,1.21685,-1.74651,13,-1,22.6178,13.945,2.0021,-17.6941,-1.05132,0.142597,11,-1,48.2327,-27.3032,0.344653,-39.7594,-1.17016,3.12897,-11,1,33.8682,21.5757,2.55161,-25.9814,-1.01332,0.117716
1,450912,-13,1,96.9988,-21.9041,-0.537537,-94.4916,-2.16786,-3.11706,13,-1,23.9086,-5.94458,-0.0461377,-23.1575,-2.06904,-3.13383,11,-1,125.751,-30.2779,-50.5736,111.08,1.39075,-2.11025,-11,1,53.664,27.3736,-19.1784,-41.9845,-1.05142,-0.611139
1,354229,13,-1,60.958,-27.7253,41.3757,35.1457,0.657291,2.16116,13,-1,29.4747,-7.36874,-25.2641,-13.2732,-0.485109,-1.85459,-11,1,122.035,-57.0315,-4.40783,107.799,1.39077,-3.06446,-11,1,64.7881,-28.2708,45.2521,36.7491,0.643415,2.12921
1,83086,13,-1,406.911,-74.9558,-22.9358,-399.29,-2.33068,-2.84465,-13,1,14.013,2.81307,4.44995,-12.986,-1.63479,1.00707,-11,1,102.186,46.4306,-14.232,-89.9089,-1.37513,-0.29743,-11,1,49.7997,8.65295,14.0351,-46.991,-1.76991,1.01832
1,230366,13,-1,109.047,-22.7886,-6.87462,106.417,2.20298,-2.84861,13,-1,9.29489,6.43483,2.84791,6.07175,0.780995,0.416664,-11,1,150.899,-33.6274,66.2317,131.351,1.33496,2.0406,11,-1,12.4407,7.96394,5.10774,8.07818,0.77415,0.570276
1,234527,-13,1,96.9969,-17.9084,33.3889,-89.2908,-1.59265,2.06311,11,-1,112.96,31.9153,57.6641,-91.7398,-1.1333,1.06529,11,-1,45.4132,4.8962,-29.0935,-34.5247,-0.996773,-1.40407,-11,1,21.8017,2.9756,-14.758,-15.769,-0.914513,-1.37184
1,173314,-13,1,36.4716,-1.47438,14.9948,33.2137,1.53147,1.66881,13,-1,18.7131,0.117668,9.75389,15.9692,1.26848,1.55873,13,-1,16.0954,-0.446255,8.43691,13.6993,1.26031,1.62364,11,-1,27.5646,-13.384,2.50066,-23.9671,-1.33098,2.95688
1,123278,-13,1,64.1472,-3.24059,-27.0793,-58.0609,-1.49985,-1.6899,13,-1,11.9657,-9.99382,2.39192,-6.12934,-0.565794,2.90667,11,-1,311.921,33.4191,-54.8709,-305.233,-2.26239,-1.02375,-11,1,12.0867,-10.8692,2.61316,-4.59568,-0.400324,2.90565
1,307736,13,-1,182.767,74.2769,-69.6274,-151.785,-1.1897,-0.7531,13,-1,31.8108,-15.3967,-2.97103,-27.6772,-1.33334,-2.95097,11,-1,197.389,-32.6296,119.975,-153.31,-1.03696,1.83634,-11,1,112.182,-27.3438,108.789,-1.42294,-0.0126849,1.81704
1,317712,13,-1,60.092,-10.9824,50.1939,-31.1608,-0.574357,1.7862,-11,1,71.7207,-69.3337,-18.1661,2.58424,0.0360476,-2.88534,-11,1,14.1338,14.1015,-0.800133,-0.520994,-0.0368782,-0.0566801,11,-1,11.6528,-8.46537,1.90099,7.77893,0.806325,2.9207
1,371211,-13,1,24.6506,-7.29996,5.91235,22.7902,1.61942,2.46083,-11,1,106.892,19.0506,-96.6486,41.4971,0.409697,-1.37618,11,-1,36.4628,-11.6612,7.48414,33.7274,1.62247,2.571,11,-1,12.9786,-9.43506,-8.83789,1.1465,0.0885685,-2.38886
1,489051,-13,1,11.0072,5.82498,2.85248,8.89275,1.12106,0.455371,11,-1,58.6783,-21.4078,31.1446,-44.8873,-1.00809,2.17299,-11,1,82.2378,30.9819,-12.2124,-75.1933,-1.55337,-0.375476,-11,1,32.0244,9.49455,-4.8354,-30.1999,-1.76472,-0.471045
1,32228,11,-1,196.065,-2.51059,-60.9703,186.327,1.83521,-1.61195,-11,1,32.1555,15.2457,25.4173,12.4703,0.409221,1.03051,11,-1,17.6026,16.8367,-4.08592,3.11154,0.178642,-0.238077,11,-1,7.8067,3.79617,6.37526,2.42687,0.321508,1.03373
1,23216,-13,1,34.5637,-22.8015,-22.9787,-12.1122,-0.365939,-2.35232,-13,1,40.0757,-17.4769,16.7565,-31.9348,-1.08996,2.37723,11,-1,209.345,-59.8785,104.732,-171.088,-1.14849,2.09017,11,-1,152.317,8.34829,-73.0764,-133.382,-1.35695,-1.45705
1,4443,-13,1,138.605,-54.6168,-51.035,116.721,1.22839,-2.39008,13,-1,85.8555,-27.108,65.0837,48.9941,0.648498,1.96545,-13,1,21.1419,17.8796,10.0705,-5.08664,-0.245409,0.512952,11,-1,24.5231,20.7739,12.1284,-4.76728,-0.196906,0.528445
1,399459,13,-1,149.409,34.1906,-99.6163,-105.975,-0.885762,-1.24017,-13,1,30.1761,-24.5174,-17.2399,-3.50286,-0.116607,-2.52874,-11,1,33.4755,-23.5642,6.02378,-23.0011,-0.842444,2.89132,11,-1,15.922,-12.3133,-9.8962,-1.98982,-0.12563,-2.4646
1,336350,13,-1,25.1383,-10.7079,-15.6379,16.5142,0.787413,-2.17121,11,-1,23.2623,5.91394,-18.016,-13.4752,-0.661369,-1.25362,-11,1,37.2607,-5.49047,-10.1307,-35.4342,-1.84194,-2.06745,-11,1,32.48,-8.11303,-5.05467,-31.0416,-1.89392,-2.58441
1,429910,-13,1,15.7102,-5.93542,12.9493,6.62468,0.449745,2.00058,13,-1,11.1715,-7.81055,7.9859,-0.104949,-0.00939504,2.34509,11,-1,96.9724,77.2141,-58.31,6.44834,0.0665949,-0.646804,-11,1,19.2692,-11.5102,15.4168,1.0674,0.0554508,2.21212
1,429831,13,-1,71.8662,5.22694,70.3479,13.7328,0.193466,1.49663,-13,1,17.2654,-5.54843,-8.43909,14.0029,1.13009,-2.1524,11,-1,13.6286,-0.804134,13.211,-3.24978,-0.243134,1.63159,-11,1,11.7598,-1.31872,11.3354,-2.83934,-0.246308,1.68661
1,445790,-13,1,128.703,-21.0874,11.7287,-126.421,-2.35831,2.63401,13,-1,14.4064,-12.8328,0.411179,-6.53315,-0.489101,3.10956,13,-1,12.3224,-0.180088,-7.13237,-10.0463,-1.14268,-1.59604,11,-1,26.33,5.4961,-12.9124,-22.2785,-1.24235,-1.16838
1,5322,13,-1,53.4167,48.2937,-20.5809,9.87298,0.186979,-0.402854,13,-1,73.0341,-17.5563,-22.1666,67.3379,1.60225,-2.24065,-11,1,154.111,-42.364,42.0762,142.074,1.60151,2.3596,11,-1,56.6957,-18.2343,6.24611,-53.3188,-1.74183,2.81157
1,219105,-13,1,227.255,-26.6023,-50.6277,-219.941,-2.0566,-2.0546,13,-1,26.7893,-6.97846,-8.3845,-24.4675,-1.54729,-2.26493,-13,1,10.666,-1.51745,-4.77547,-9.41517,-1.38817,-1.87847,11,-1,49.51,-8.20855,39.4624,-28.7502,-0.663511,1.77588
1,298558,13,-1,28.7904,2.30068,27.5156,8.1532,0.29115,1.48738,-11,1,32.331,-22.0233,-17.821,15.5782,0.525371,-2.46127,-11,1,27.6092,12.588,23.2336,-8.00038,-0.298318,1.07427,11,-1,45.1182,-15.1197,-4.3257,42.2888,1.71524,-2.86294
1,26096,13,-1,17.3539,-2.96228,5.38361,16.2293,1.69841,2.07382,-11,1,36.7641,25.9762,22.7684,-12.5869,-0.356773,0.719684,11,-1,72.4254,-11.6952,-19.7985,-68.6781,-1.81423,-2.10436,-11,1,25.1791,-4.81857,5.35986,24.1255,1.92291,2.30306
1,168229,13,-1,70.8701,-0.590806,64.8548,28.5669,0.427331,1.57991,-13,1,18.7664,2.50428,-14.5127,-11.6308,-0.724645,-1.39992,11,-1,12.0062,4.34966,-10.7454,-3.12485,-0.266398,-1.18617,-11,1,11.5247,4.32884,-10.2555,-2.98398,-0.264952,-1.17138
1,137931,-13,1,135.578,67.7246,10.7053,-116.962,-1.30378,0.156773,13,-1,40.3205,-23.3214,-32.0057,-7.58114,-0.190287,-2.2005,-13,1,19.8142,3.65635,12.7723,14.7,0.954701,1.29198,11,-1,30.4995,4.22808,17.7393,24.447,1.10295,1.33682
1,163304,-13,1,31.0251,28.4134,8.97956,-8.63678,-0.285927,0.3061,13,-1,26.55,2.41373,-7.86021,25.2444,1.84041,-1.27285,-11,1,78.6148,8.45327,-24.2506,74.3017,1.78412,-1.23539,11,-1,9.1788,6.78291,4.4697,-4.27368,-0.504442,0.582652
1,108575,-13,1,65.8284,-30.3199,-51.9206,-26.8014,-0.43218,-2.09934,13,-1,28.9117,23.7011,-0.840823,-16.5356,-0.6504,-0.0354612,-11,1,108.396,15.4484,-16.6277,-105.993,-2.24558,-0.822148,-11,1,39.4845,3.03245,-13.0274,-37.1499,-1.74561,-1.34209
1,397457,-13,1,201.854,-79.4212,-124.501,137.61,0.832345,-2.13863,13,-1,82.0275,-4.36483,77.6545,-26.0619,-0.329111,1.62695,13,-1,23.5419,8.64838,-21.6326,-3.3838,-0.144739,-1.19047,-13,1,18.3627,6.79149,-17.0601,0.0850011,0.00462911,-1.19194
